Date,Close
12/22/2015,2038.97
12/21/2015,2021.15
12/18/2015,2005.55
12/17/2015,2041.89
12/16/2015,2073.07
12/15/2015,2043.41
12/14/2015,2021.94
12/11/2015,2012.37
12/10/2015,2052.23
12/09/2015,2047.62
12/08/2015,2063.59
12/07/2015,2077.07
12/04/2015,2091.69
12/03/2015,2049.62
12/02/2015,2079.51
12/01/2015,2102.63
11/30/2015,2080.41
11/27/2015,2090.11
11/26/2015,2088.87
11/25/2015,2088.87
11/24/2015,2089.14
11/23/2015,2086.59
11/20/2015,2089.17
11/19/2015,2081.24
11/18/2015,2083.58
11/17/2015,2050.44
11/16/2015,2053.19
11/13/2015,2023.04
11/12/2015,2045.97
11/11/2015,2075
11/10/2015,2081.72
11/09/2015,2078.58
11/06/2015,2099.2
11/05/2015,2099.93
11/04/2015,2102.31
11/03/2015,2109.79
11/02/2015,2104.05
10/30/2015,2079.36
10/29/2015,2089.41
10/28/2015,2090.35
10/27/2015,2065.89
10/26/2015,2071.18
10/23/2015,2075.15
10/22/2015,2052.51
10/21/2015,2018.94
10/20/2015,2030.77
10/19/2015,2033.66
10/16/2015,2033.11
10/15/2015,2023.86
10/14/2015,1994.24
10/13/2015,2003.69
10/12/2015,2017.46
10/09/2015,2014.89
10/08/2015,2013.43
10/07/2015,1995.83
10/06/2015,1979.92
10/05/2015,1987.05
10/02/2015,1951.36
10/01/2015,1923.82
09/30/2015,1920.03
09/29/2015,1884.09
09/28/2015,1881.77
09/25/2015,1931.34
09/24/2015,1932.24
09/23/2015,1938.76
09/22/2015,1942.74
09/21/2015,1966.97
09/18/2015,1958.03
09/17/2015,1990.2
09/16/2015,1995.31
09/15/2015,1978.09
09/14/2015,1953.03
09/11/2015,1961.05
09/10/2015,1952.29
09/09/2015,1942.04
09/08/2015,1969.41
09/07/2015,1921.22
09/04/2015,1921.22
09/03/2015,1951.13
09/02/2015,1948.86
09/01/2015,1913.85
08/31/2015,1972.18
08/28/2015,1988.87
08/27/2015,1987.66
08/26/2015,1940.51
08/25/2015,1867.61
08/24/2015,1893.21
08/21/2015,1970.89
08/20/2015,2035.73
08/19/2015,2079.61
08/18/2015,2096.92
08/17/2015,2102.44
08/14/2015,2091.54
08/13/2015,2083.39
08/12/2015,2086.05
08/11/2015,2084.07
08/10/2015,2104.18
08/07/2015,2077.57
08/06/2015,2083.56
08/05/2015,2099.84
08/04/2015,2093.32
08/03/2015,2098.04
07/31/2015,2103.84
07/30/2015,2108.63
07/29/2015,2108.57
07/28/2015,2093.25
07/27/2015,2067.64
07/24/2015,2079.65
07/23/2015,2102.15
07/22/2015,2114.15
07/21/2015,2119.21
07/20/2015,2128.28
07/17/2015,2126.64
07/16/2015,2124.29
07/15/2015,2107.4
07/14/2015,2108.95
07/13/2015,2099.6
07/10/2015,2076.62
07/09/2015,2051.31
07/08/2015,2046.68
07/07/2015,2081.34
07/06/2015,2068.76
07/03/2015,2076.78
07/02/2015,2076.78
07/01/2015,2077.42
06/30/2015,2063.11
06/29/2015,2057.64
06/26/2015,2101.49
06/25/2015,2102.31
06/24/2015,2108.58
06/23/2015,2124.2
06/22/2015,2122.85
06/19/2015,2109.99
06/18/2015,2121.24
06/17/2015,2100.44
06/16/2015,2096.29
06/15/2015,2084.43
06/12/2015,2094.11
06/11/2015,2108.86
06/10/2015,2105.2
06/09/2015,2080.15
06/08/2015,2079.28
06/05/2015,2092.83
06/04/2015,2095.84
06/03/2015,2114.07
06/02/2015,2109.6
06/01/2015,2111.73
05/29/2015,2107.39
05/28/2015,2120.79
05/27/2015,2123.48
05/26/2015,2104.2
05/25/2015,2126.06
05/22/2015,2126.06
05/21/2015,2130.82
05/20/2015,2125.85
05/19/2015,2127.83
05/18/2015,2129.2
05/15/2015,2122.73
05/14/2015,2121.1
05/13/2015,2098.48
05/12/2015,2099.12
05/11/2015,2105.33
05/08/2015,2116.1
05/07/2015,2088
05/06/2015,2080.15
05/05/2015,2089.46
05/04/2015,2114.49
05/01/2015,2108.29
04/30/2015,2085.51
04/29/2015,2106.85
04/28/2015,2114.76
04/27/2015,2108.92
04/24/2015,2117.69
04/23/2015,2112.93
04/22/2015,2107.96
04/21/2015,2097.29
04/20/2015,2100.4
04/17/2015,2081.18
04/16/2015,2104.99
04/15/2015,2106.63
04/14/2015,2095.84
04/13/2015,2092.43
04/10/2015,2102.06
04/09/2015,2091.18
04/08/2015,2081.9
04/07/2015,2076.33
04/06/2015,2080.62
